id,city,city_tier,age_group,fd_amount_l,fd_count,days_left,last_login_days,n_signals,has_early_withdrawal,has_no_login,has_competitor_browse,has_safety_check,has_support_ticket,has_rate_compare,has_mf_browse,has_stocks_search,persona,outcome,risk_score,urgency
3929,Delhi,1,senior,9.3,1,19,17,3,0,0,0,1,1,1,0,0,Anxious Saver,Withdraw,33,35
3930,Allahabad,3,senior,1.28,1,15,6,2,0,0,0,0,0,1,1,0,Optimizer,Upgrade,0,0
3931,Nagpur,2,senior,5.49,2,11,33,2,0,0,0,0,0,0,1,1,Optimizer,Upgrade,10,13
3932,Mumbai,1,senior,5.7,5,18,6,3,1,0,0,1,0,0,1,0,Protector,Renew,25,21
3933,Hyderabad,1,mid,1.77,1,24,50,1,0,1,0,0,0,0,0,0,Exiter,Churn,38,36
3934,Indore,2,mid,5.85,4,20,1,2,1,0,0,0,0,1,0,0,Exiter,Churn,35,32
3935,Mumbai,1,senior,6.63,2,19,5,0,0,0,0,0,0,0,0,0,Protector,Renew,0,4
3936,Hyderabad,1,senior,2.98,2,12,4,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3937,Chennai,1,mid,2.61,2,8,7,2,1,0,0,1,0,0,0,0,Protector,Renew,32,30
3938,Coimbatore,2,mid,1.94,1,1,38,5,0,1,0,1,1,1,0,1,Exiter,Withdraw,69,69
3939,Chandigarh,2,young,6.48,3,14,5,3,1,0,0,0,1,1,0,0,Anxious Saver,Churn,51,54
3940,Patna,3,senior,2.57,3,21,2,4,1,0,1,0,1,1,0,0,Exiter,Withdraw,59,56
3941,Pune,1,mid,4.48,1,25,15,4,1,0,1,1,0,0,0,1,Exiter,Churn,48,49
3942,Trivandrum,3,mid,2.08,1,5,1,2,0,0,0,1,0,1,0,0,Protector,Renew,26,32
3943,Vadodara,2,senior,1.96,2,21,16,4,1,0,0,1,0,1,0,1,Anxious Saver,Withdraw,38,40
3944,Ahmedabad,1,mid,6.22,1,13,11,3,1,0,0,1,0,0,1,0,Anxious Saver,Churn,26,27
3945,Ahmedabad,1,young,1.66,4,3,37,4,1,1,0,1,0,1,0,0,Exiter,Churn,89,88
3946,Vadodara,2,senior,1.96,2,3,7,3,1,0,0,1,0,1,0,0,Exiter,Churn,58,61
3947,Indore,2,mid,1.94,1,27,1,0,0,0,0,0,0,0,0,0,Protector,Renew,4,4
3948,Kolkata,1,senior,3.86,3,23,6,2,0,0,0,1,1,0,0,0,Anxious Saver,Renew,19,22
3949,Trivandrum,3,mid,1.77,2,21,5,1,0,0,0,0,0,1,0,0,Protector,Withdraw,10,9
3950,Mumbai,1,senior,8.25,1,11,10,0,0,0,0,0,0,0,0,0,Protector,Renew,5,8
3951,Bengaluru,1,mid,3.02,1,27,1,0,0,0,0,0,0,0,0,0,Protector,Upgrade,1,3
3952,Bhopal,3,mid,2.12,1,18,2,1,0,0,0,1,0,0,0,0,Protector,Renew,7,5
3953,Varanasi,3,mid,4.28,1,16,15,2,0,0,0,1,0,1,0,0,Protector,Renew,15,14
3954,Pune,1,young,2.32,1,7,5,3,1,0,0,1,1,0,0,0,Anxious Saver,Withdraw,57,55
3955,Surat,3,mid,2.0,3,20,39,1,0,0,0,0,0,1,0,0,Protector,Withdraw,18,14
3956,Nagpur,2,senior,3.84,1,16,3,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3957,Pune,1,young,4.9,1,20,1,1,0,0,1,0,0,0,0,0,Protector,Renew,18,12
3958,Pune,1,mid,4.79,2,2,49,3,1,1,0,1,0,0,0,0,Exiter,Churn,79,74
3959,Jaipur,2,mid,7.49,4,10,7,2,0,0,0,1,0,1,0,0,Protector,Renew,17,17
3960,Kolkata,1,mid,2.33,1,27,4,2,0,0,1,1,0,0,0,0,Protector,Renew,16,16
3961,Ahmedabad,1,mid,4.28,4,19,36,3,1,1,0,1,0,0,0,0,Exiter,Withdraw,58,56
3962,Nagpur,2,young,6.52,1,28,10,1,0,0,0,1,0,0,0,0,Protector,Renew,3,1
3963,Ahmedabad,1,senior,5.01,3,25,7,3,1,0,0,1,0,0,1,0,Protector,Renew,17,16
3964,Kolkata,1,mid,10.96,1,20,11,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
3965,Mumbai,1,young,3.44,2,22,24,2,0,0,0,0,0,1,1,0,Optimizer,Renew,6,8
3966,Hyderabad,1,young,5.34,4,14,7,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,28,31
3967,Mumbai,1,mid,3.15,1,3,10,2,0,0,0,1,0,1,0,0,Protector,Renew,34,31
3968,Mumbai,1,mid,1.89,2,11,5,3,1,0,0,1,0,0,1,0,Protector,Renew,26,30
3969,Agra,3,mid,1.11,5,29,4,2,1,0,0,1,0,0,0,0,Protector,Renew,27,28
3970,Chennai,1,senior,1.48,1,12,14,2,0,0,0,1,1,0,0,0,Anxious Saver,Withdraw,27,27
3971,Hyderabad,1,young,10.74,1,20,1,1,0,0,0,1,0,0,0,0,Protector,Withdraw,1,12
3972,Bhopal,3,mid,2.87,1,9,8,3,0,0,0,1,1,0,1,0,Anxious Saver,Withdraw,14,11
3973,Pune,1,senior,2.0,2,4,7,3,1,0,0,1,0,1,0,0,Exiter,Churn,46,51
3974,Bengaluru,1,senior,3.07,4,30,1,1,0,0,0,1,0,0,0,0,Protector,Renew,5,2
3975,Trivandrum,3,senior,0.81,1,15,6,3,1,0,1,0,0,0,0,1,Exiter,Churn,41,39
3976,Ahmedabad,1,mid,2.99,1,21,2,2,0,0,0,1,0,1,0,0,Protector,Renew,14,12
3977,Patna,3,young,2.75,1,13,4,2,0,0,0,1,0,0,1,0,Protector,Renew,10,13
3978,Delhi,1,senior,7.17,1,19,7,3,0,0,0,1,0,1,0,1,Optimizer,Upgrade,6,15
3979,Nagpur,2,young,4.33,2,27,26,2,1,0,0,1,0,0,0,0,Exiter,Churn,36,41
3980,Ahmedabad,1,young,2.44,3,11,7,1,0,0,0,0,1,0,0,0,Anxious Saver,Withdraw,20,17
3981,Kochi,2,mid,1.49,1,3,6,3,0,0,1,1,1,0,0,0,Anxious Saver,Withdraw,58,57
3982,Ahmedabad,1,senior,2.14,2,10,40,1,1,0,0,0,0,0,0,0,Exiter,Churn,46,45
3983,Delhi,1,senior,6.61,2,17,2,1,0,0,0,0,0,0,0,1,Protector,Upgrade,0,0
3984,Chennai,1,mid,11.78,2,2,13,2,0,0,0,0,0,1,1,0,Optimizer,Upgrade,26,31
3985,Agra,3,senior,2.46,1,19,51,4,0,1,0,1,0,1,0,1,Exiter,Churn,37,40
3986,Lucknow,2,mid,3.12,2,12,29,0,0,0,0,0,0,0,0,0,Exiter,Withdraw,19,20
3987,Delhi,1,mid,3.23,1,19,3,2,0,0,0,1,0,0,0,1,Protector,Renew,0,0
3988,Agra,3,mid,2.03,1,7,3,2,0,0,0,1,0,1,0,0,Protector,Renew,21,22
3989,Bhopal,3,young,3.57,1,10,13,3,1,0,0,1,0,1,0,0,Anxious Saver,Withdraw,48,48
3990,Hyderabad,1,mid,3.56,1,1,41,4,0,1,0,0,1,1,1,0,Exiter,Churn,61,57
3991,Chennai,1,mid,6.36,4,14,16,2,0,0,1,0,0,1,0,0,Exiter,Churn,36,37
3992,Ahmedabad,1,young,11.5,2,17,2,1,0,0,0,0,0,0,1,0,Optimizer,Renew,0,0
3993,Trivandrum,3,mid,0.76,2,19,9,0,0,0,0,0,0,0,0,0,Protector,Renew,4,3
3994,Patna,3,senior,2.91,2,27,1,2,0,0,0,1,0,1,0,0,Protector,Renew,15,16
3995,Ahmedabad,1,mid,4.69,2,23,4,2,0,0,0,1,1,0,0,0,Protector,Upgrade,11,10
3996,Delhi,1,mid,3.56,2,15,14,2,0,0,0,1,0,0,1,0,Protector,Renew,0,0
3997,Mumbai,1,mid,2.64,1,14,16,3,1,0,0,0,1,0,1,0,Anxious Saver,Withdraw,44,46
3998,Kolkata,1,mid,18.63,5,4,34,2,0,1,0,1,0,0,0,0,Exiter,Churn,51,54
3999,Jaipur,2,mid,2.6,1,27,20,2,0,0,0,1,0,0,0,1,Protector,Renew,14,13
4000,Lucknow,2,senior,2.41,4,19,8,2,1,0,0,1,0,0,0,0,Protector,Renew,38,35
4001,Chennai,1,mid,3.56,2,26,2,0,0,0,0,0,0,0,0,0,Protector,Renew,5,9
4002,Chennai,1,mid,1.86,3,22,19,1,0,0,0,0,0,0,1,0,Optimizer,Upgrade,0,2
4003,Hyderabad,1,young,3.23,1,25,42,4,0,1,0,1,0,1,1,0,Optimizer,Upgrade,40,37
4004,Mumbai,1,mid,5.1,2,25,4,2,0,0,0,1,0,1,0,0,Protector,Renew,9,10
4005,Vadodara,2,mid,3.26,3,26,1,1,0,0,0,0,0,1,0,0,Protector,Renew,11,14
4006,Lucknow,2,mid,2.07,1,18,20,3,0,0,0,1,0,1,1,0,Protector,Renew,10,11
4007,Kolkata,1,mid,2.1,1,16,6,1,0,0,0,0,1,0,0,0,Anxious Saver,Renew,13,12
4008,Chennai,1,mid,5.51,1,19,3,0,0,0,0,0,0,0,0,0,Protector,Renew,4,3
4009,Chennai,1,mid,18.51,1,12,1,2,0,0,0,1,0,0,1,0,Protector,Upgrade,10,12
4010,Jaipur,2,senior,1.29,1,6,2,2,1,0,0,1,0,0,0,0,Exiter,Churn,44,47
4011,Mumbai,1,mid,2.85,2,27,20,2,0,0,0,1,0,1,0,0,Protector,Renew,17,17
4012,Delhi,1,mid,1.29,2,19,5,1,0,0,0,0,0,1,0,0,Protector,Renew,4,0
4013,Indore,2,mid,1.14,2,16,1,0,0,0,0,0,0,0,0,0,Protector,Withdraw,0,2
4014,Allahabad,3,mid,0.87,1,12,2,0,0,0,0,0,0,0,0,0,Protector,Upgrade,13,7
4015,Chandigarh,2,senior,2.94,2,21,15,0,0,0,0,0,0,0,0,0,Protector,Upgrade,4,3
4016,Varanasi,3,young,1.53,2,10,22,1,0,0,0,1,0,0,0,0,Protector,Upgrade,13,8
4017,Bhopal,3,senior,1.59,1,25,4,1,0,0,0,1,0,0,0,0,Protector,Renew,2,3
4018,Nagpur,2,senior,2.45,4,25,11,2,1,0,0,0,0,0,1,0,Optimizer,Upgrade,13,13
4019,Mumbai,1,senior,2.93,1,3,1,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,44,41
4020,Bengaluru,1,young,7.0,2,27,27,3,0,0,0,1,0,0,1,1,Optimizer,Withdraw,3,1
4021,Ahmedabad,1,mid,7.2,1,15,45,2,1,1,0,0,0,0,0,0,Exiter,Churn,61,57
4022,Mumbai,1,mid,4.92,2,11,3,2,0,0,0,1,0,0,1,0,Protector,Renew,6,1
4023,Bengaluru,1,mid,1.31,2,13,17,0,0,0,0,0,0,0,0,0,Protector,Renew,13,14
4024,Patna,3,senior,2.78,4,25,18,1,0,0,0,1,0,0,0,0,Protector,Renew,8,5
4025,Delhi,1,senior,10.01,4,18,1,2,1,0,0,0,0,0,1,0,Optimizer,Upgrade,17,13
4026,Chennai,1,senior,7.9,2,1,6,3,1,0,1,0,0,0,1,0,Exiter,Churn,61,61
4027,Jaipur,2,senior,2.82,1,24,13,2,0,0,0,1,0,0,0,1,Protector,Renew,0,0
4028,Pune,1,young,9.78,3,26,30,4,1,1,0,0,1,1,0,0,Exiter,Churn,67,70
4029,Pune,1,senior,2.55,1,16,2,2,0,0,1,1,0,0,0,0,Protector,Renew,19,18
4030,Chennai,1,mid,12.53,1,16,16,3,1,0,0,1,0,0,1,0,Anxious Saver,Withdraw,28,28
4031,Mumbai,1,mid,11.64,3,5,1,2,0,0,1,0,0,1,0,0,Optimizer,Upgrade,39,38
4032,Indore,2,mid,2.4,1,8,25,2,0,0,1,0,0,0,0,1,Exiter,Churn,27,29
4033,Indore,2,mid,3.15,1,27,8,2,0,0,0,1,0,1,0,0,Protector,Renew,6,8
4034,Bengaluru,1,senior,1.78,3,10,1,2,1,0,0,1,0,0,0,0,Protector,Renew,30,30
4035,Pune,1,mid,2.67,1,7,6,0,0,0,0,0,0,0,0,0,Protector,Renew,8,7
4036,Trivandrum,3,senior,2.09,3,28,8,4,0,0,0,1,1,0,1,1,Anxious Saver,Churn,3,5
4037,Delhi,1,mid,6.34,1,22,3,1,0,0,0,1,0,0,0,0,Protector,Withdraw,0,2
4038,Vadodara,2,mid,3.18,2,8,1,5,1,0,1,1,0,1,1,0,Optimizer,Renew,66,65
4039,Trivandrum,3,senior,1.16,3,28,7,2,0,0,0,0,1,0,1,0,Anxious Saver,Renew,0,1
4040,Kolkata,1,mid,6.58,2,13,15,2,0,0,0,0,1,0,0,1,Anxious Saver,Churn,22,16
4041,Mumbai,1,mid,4.05,1,11,2,4,0,0,1,0,0,1,1,1,Optimizer,Renew,18,18
4042,Surat,3,mid,1.72,3,28,3,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,28,26
4043,Indore,2,young,0.53,2,25,2,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
4044,Ahmedabad,1,mid,1.71,1,6,29,2,0,1,0,0,0,1,0,0,Exiter,Withdraw,43,45
4045,Pune,1,mid,12.07,1,8,9,2,1,0,0,1,0,0,0,0,Protector,Renew,46,46
4046,Bengaluru,1,senior,3.2,1,27,8,2,1,0,0,0,0,0,1,0,Exiter,Churn,27,25
4047,Vadodara,2,mid,1.78,2,4,14,2,0,0,0,1,1,0,0,0,Anxious Saver,Withdraw,30,27
4048,Patna,3,mid,1.23,3,30,5,5,1,0,1,1,0,1,1,0,Exiter,Churn,51,51
4049,Jaipur,2,young,2.72,1,17,3,1,0,0,0,0,0,0,1,0,Optimizer,Upgrade,0,1
4050,Chandigarh,2,young,4.63,2,15,4,0,0,0,0,0,0,0,0,0,Protector,Renew,2,0
4051,Kolkata,1,mid,2.71,3,30,26,1,0,0,0,0,0,1,0,0,Protector,Upgrade,20,17
4052,Kolkata,1,senior,4.03,2,7,1,2,0,0,0,1,0,0,0,1,Protector,Renew,18,20
4053,Vadodara,2,mid,2.9,1,24,14,4,1,0,0,1,0,0,1,1,Optimizer,Upgrade,24,29
4054,Ahmedabad,1,mid,5.29,1,17,47,2,0,1,0,1,0,0,0,0,Exiter,Churn,38,36
4055,Patna,3,mid,1.3,1,27,1,2,0,0,0,0,0,1,0,1,Optimizer,Upgrade,7,10
4056,Kolkata,1,mid,3.11,2,16,1,3,1,0,0,1,1,0,0,0,Anxious Saver,Churn,53,53
4057,Lucknow,2,mid,5.71,1,12,3,4,0,0,1,1,1,0,1,0,Anxious Saver,Churn,32,27
4058,Kolkata,1,mid,2.88,2,27,1,3,1,0,0,0,0,1,0,1,Optimizer,Upgrade,20,19
4059,Coimbatore,2,mid,4.87,1,18,4,1,0,0,0,1,0,0,0,0,Protector,Upgrade,0,0
4060,Ahmedabad,1,senior,2.06,1,24,8,1,0,0,0,0,0,0,0,1,Protector,Renew,0,5
4061,Bengaluru,1,senior,8.63,2,29,6,2,0,0,0,0,0,1,1,0,Optimizer,Renew,2,0
4062,Mumbai,1,young,4.13,1,25,3,4,0,0,1,0,0,1,1,1,Optimizer,Upgrade,18,19
4063,Mumbai,1,young,1.19,3,12,2,3,0,0,0,1,1,0,1,0,Protector,Renew,13,16
4064,Lucknow,2,senior,5.22,2,24,5,3,1,0,0,1,0,0,1,0,Anxious Saver,Churn,25,28
4065,Trivandrum,3,senior,2.38,3,15,22,3,1,0,0,1,0,0,0,1,Exiter,Withdraw,37,42
4066,Chandigarh,2,mid,2.71,1,4,44,2,0,1,0,1,0,0,0,0,Exiter,Churn,39,39
4067,Pune,1,mid,5.01,5,1,7,4,1,0,0,1,1,0,1,0,Anxious Saver,Withdraw,53,53
4068,Nagpur,2,mid,1.66,1,25,12,0,0,0,0,0,0,0,0,0,Protector,Renew,0,1
4069,Kolkata,1,senior,2.18,2,8,3,3,1,0,0,1,0,1,0,0,Protector,Renew,41,42
4070,Delhi,1,senior,5.32,1,28,17,2,0,0,0,0,1,0,0,1,Anxious Saver,Withdraw,11,11
4071,Hyderabad,1,mid,8.95,1,30,19,2,0,0,0,1,0,0,1,0,Protector,Renew,0,1
4072,Jaipur,2,mid,11.28,2,15,17,1,0,0,0,0,1,0,0,0,Anxious Saver,Renew,15,14
4073,Kochi,2,mid,2.42,2,21,4,1,0,0,0,0,0,1,0,0,Optimizer,Upgrade,7,10
4074,Mumbai,1,senior,2.3,5,26,7,0,0,0,0,0,0,0,0,0,Protector,Renew,0,0
4075,Bengaluru,1,young,9.19,1,21,29,5,1,0,0,1,0,1,1,1,Optimizer,Upgrade,39,34
4076,Chennai,1,senior,17.67,1,21,1,2,1,0,0,1,0,0,0,0,Protector,Renew,27,26
4077,Chennai,1,mid,3.92,3,27,11,1,0,0,0,0,0,1,0,0,Protector,Renew,13,15
4078,Kochi,2,mid,2.58,2,15,1,1,0,0,0,0,0,1,0,0,Optimizer,Renew,1,0
4079,Agra,3,senior,1.5,1,29,2,1,1,0,0,0,0,0,0,0,Exiter,Withdraw,25,21
4080,Pune,1,mid,5.22,3,1,27,3,0,1,0,1,0,1,0,0,Exiter,Churn,55,58
4081,Coimbatore,2,mid,1.41,2,9,7,1,0,0,0,0,0,1,0,0,Protector,Upgrade,17,21
4082,Nagpur,2,mid,2.56,1,17,2,1,0,0,0,0,0,0,1,0,Optimizer,Renew,1,2
4083,Coimbatore,2,mid,2.96,2,16,13,2,0,0,1,1,0,0,0,0,Protector,Renew,24,21
4084,Bengaluru,1,senior,7.66,1,8,19,3,1,0,0,0,0,1,1,0,Optimizer,Renew,39,36
4085,Pune,1,mid,1.23,2,5,14,2,1,0,0,1,0,0,0,0,Exiter,Churn,39,36
4086,Chennai,1,mid,9.12,2,8,2,1,0,0,0,0,0,0,0,1,Protector,Renew,7,8
4087,Pune,1,mid,6.16,1,19,13,2,0,0,0,1,0,0,1,0,Protector,Upgrade,2,3
4088,Mysuru,3,senior,0.85,2,1,1,5,1,0,1,1,1,0,1,0,Exiter,Withdraw,78,79
4089,Pune,1,mid,13.27,1,17,8,3,0,0,0,1,1,1,0,0,Anxious Saver,Renew,20,24
4090,Surat,3,mid,1.08,5,6,1,2,0,0,0,1,1,0,0,0,Protector,Renew,27,25
4091,Allahabad,3,young,0.68,2,7,2,2,0,0,1,1,0,0,0,0,Protector,Renew,38,41
4092,Pune,1,young,1.49,2,16,4,1,0,0,1,0,0,0,0,0,Protector,Renew,22,27
4093,Vadodara,2,senior,3.16,1,29,2,2,0,0,0,1,0,0,1,0,Protector,Upgrade,0,0
4094,Ahmedabad,1,mid,14.42,4,12,13,0,0,0,0,0,0,0,0,0,Protector,Renew,2,8
4095,Delhi,1,mid,2.38,1,4,27,1,0,0,0,0,0,0,0,1,Exiter,Churn,17,18
4096,Pune,1,young,7.84,2,5,59,4,0,1,1,0,0,1,1,0,Exiter,Churn,69,69
4097,Allahabad,3,senior,1.77,2,21,10,0,0,0,0,0,0,0,0,0,Protector,Renew,1,0
4098,Lucknow,2,young,1.9,1,2,1,4,1,0,1,1,0,1,0,0,Exiter,Churn,75,78
4099,Delhi,1,mid,6.63,1,15,6,1,0,0,0,1,0,0,0,0,Protector,Renew,11,10
4100,Hyderabad,1,mid,2.89,1,30,43,2,0,1,0,1,0,0,0,0,Exiter,Churn,45,47
4101,Bengaluru,1,mid,3.15,2,10,30,2,0,0,0,1,0,0,1,0,Anxious Saver,Withdraw,12,15
4102,Bengaluru,1,mid,5.38,2,23,3,3,1,0,0,1,1,0,0,0,Anxious Saver,Churn,40,37
4103,Pune,1,mid,25.03,2,3,32,1,0,0,0,0,0,1,0,0,Exiter,Churn,36,38
4104,Bengaluru,1,mid,8.18,2,19,26,3,0,1,1,1,0,0,0,0,Exiter,Churn,42,44
4105,Indore,2,senior,2.1,1,9,45,1,0,1,0,0,0,0,0,0,Exiter,Churn,36,32
4106,Ahmedabad,1,mid,4.65,4,30,1,3,1,0,0,1,1,0,0,0,Anxious Saver,Withdraw,40,39
4107,Kochi,2,senior,4.35,3,25,7,1,0,0,0,1,0,0,0,0,Protector,Renew,4,8
4108,Jaipur,2,mid,2.13,4,10,3,1,1,0,0,0,0,0,0,0,Exiter,Churn,36,31
4109,Chennai,1,mid,7.25,1,16,4,2,0,0,1,1,0,0,0,0,Protector,Upgrade,24,24
4110,Ahmedabad,1,young,3.42,1,1,57,2,0,1,0,0,0,1,0,0,Exiter,Churn,58,59
4111,Chandigarh,2,senior,5.61,1,4,27,2,0,0,0,0,1,1,0,0,Exiter,Churn,34,31
4112,Coimbatore,2,senior,3.42,5,10,3,2,0,0,0,1,0,1,0,0,Protector,Upgrade,20,22
4113,Nagpur,2,mid,3.25,1,7,9,3,1,0,0,1,0,0,0,1,Exiter,Withdraw,42,44
4114,Delhi,1,mid,1.31,1,30,5,2,0,0,1,1,0,0,0,0,Protector,Renew,23,23
4115,Mumbai,1,senior,1.21,3,9,7,2,0,0,0,1,1,0,0,0,Protector,Upgrade,14,15
4116,Nagpur,2,mid,1.84,3,15,19,3,1,0,0,1,0,1,0,0,Anxious Saver,Withdraw,44,46
4117,Chandigarh,2,mid,1.9,2,27,28,2,0,1,0,1,0,0,0,0,Exiter,Churn,27,27
4118,Pune,1,mid,3.66,3,8,28,5,0,1,0,1,1,1,1,0,Anxious Saver,Renew,49,50
4119,Jaipur,2,senior,2.93,4,15,53,2,0,1,0,0,0,1,0,0,Exiter,Withdraw,40,38
4120,Delhi,1,senior,13.88,1,21,6,2,0,0,0,1,0,1,0,0,Protector,Renew,17,17
4121,Surat,3,senior,1.55,1,7,32,4,1,1,0,1,0,0,1,0,Exiter,Withdraw,77,77
4122,Chandigarh,2,young,3.32,1,30,11,1,0,0,0,1,0,0,0,0,Protector,Renew,8,7
4123,Ahmedabad,1,young,1.92,4,3,11,5,1,0,1,1,0,1,1,0,Exiter,Churn,69,73
4124,Delhi,1,senior,15.7,2,2,7,1,1,0,0,0,0,0,0,0,Exiter,Churn,42,41
4125,Mumbai,1,young,4.56,1,9,46,2,0,1,0,0,0,0,1,0,Exiter,Churn,36,35
4126,Agra,3,mid,0.81,1,24,5,2,0,0,0,1,0,1,0,0,Protector,Withdraw,13,18
4127,Chennai,1,senior,7.19,2,26,3,3,0,0,1,0,0,1,1,0,Optimizer,Upgrade,16,17
4128,Bengaluru,1,mid,2.38,2,9,2,1,1,0,0,0,0,0,0,0,Exiter,Churn,32,29
4129,Kolkata,1,mid,2.84,5,8,1,3,0,0,0,1,1,0,1,0,Protector,Renew,13,16
4130,Patna,3,senior,0.72,3,11,4,1,0,0,0,0,0,1,0,0,Protector,Renew,19,17
4131,Kochi,2,senior,4.99,1,2,2,3,0,0,1,1,1,0,0,0,Protector,Withdraw,46,51
4132,Mumbai,1,mid,3.13,1,3,3,2,1,0,1,0,0,0,0,0,Exiter,Withdraw,63,64
4133,Ahmedabad,1,mid,4.12,1,5,24,1,0,0,0,1,0,0,0,0,Exiter,Withdraw,15,14
4134,Kolkata,1,mid,0.74,5,26,1,3,1,0,0,1,1,0,0,0,Anxious Saver,Withdraw,42,40
4135,Lucknow,2,young,2.73,2,21,19,3,1,0,0,0,0,1,0,1,Optimizer,Withdraw,28,26
4136,Ahmedabad,1,young,4.39,2,20,2,0,0,0,0,0,0,0,0,0,Protector,Upgrade,0,0
4137,Hyderabad,1,senior,1.88,2,12,9,0,0,0,0,0,0,0,0,0,Protector,Withdraw,8,7
4138,Chennai,1,young,9.09,1,2,9,0,0,0,0,0,0,0,0,0,Protector,Renew,14,13
4139,Allahabad,3,mid,1.16,2,6,9,0,0,0,0,0,0,0,0,0,Protector,Upgrade,11,10
4140,Delhi,1,mid,2.72,1,9,3,1,0,0,0,1,0,0,0,0,Protector,Renew,10,11
4141,Lucknow,2,young,1.71,1,10,4,3,1,0,0,1,0,0,1,0,Protector,Renew,32,31
4142,Delhi,1,mid,4.82,1,20,37,3,1,1,0,1,0,0,0,0,Exiter,Churn,60,62
4143,Ahmedabad,1,young,19.85,1,16,28,1,0,0,0,0,1,0,0,0,Anxious Saver,Renew,17,20
4144,Jaipur,2,mid,0.77,2,12,59,2,0,1,0,1,0,0,0,0,Exiter,Withdraw,48,48
4145,Coimbatore,2,mid,2.18,1,9,1,3,1,0,0,1,0,1,0,0,Protector,Renew,42,47
4146,Delhi,1,mid,13.86,1,27,19,0,0,0,0,0,0,0,0,0,Protector,Renew,9,6
4147,Bengaluru,1,mid,3.78,3,10,2,2,0,0,0,0,1,0,0,1,Protector,Renew,19,20
4148,Bengaluru,1,young,8.84,3,7,14,2,1,0,1,0,0,0,0,0,Exiter,Churn,58,56
4149,Bengaluru,1,senior,12.78,1,28,37,3,0,1,0,1,1,0,0,0,Anxious Saver,Renew,53,49
4150,Kochi,2,mid,3.68,1,19,4,0,0,0,0,0,0,0,0,0,Protector,Renew,3,0
4151,Surat,3,senior,2.44,2,29,22,1,0,0,0,1,0,0,0,0,Protector,Renew,20,24
4152,Chandigarh,2,mid,4.43,2,17,47,1,0,0,0,1,0,0,0,0,Protector,Withdraw,22,21
4153,Delhi,1,mid,12.74,1,13,2,2,0,0,0,1,0,0,1,0,Protector,Upgrade,3,0
4154,Nagpur,2,senior,4.01,1,9,11,4,1,0,0,1,0,0,1,1,Optimizer,Renew,24,25
4155,Mumbai,1,senior,1.9,5,21,6,1,0,0,0,1,0,0,0,0,Protector,Upgrade,8,9
4156,Trivandrum,3,mid,1.22,2,26,1,2,0,0,1,1,0,0,0,0,Protector,Upgrade,25,27
4157,Mumbai,1,mid,3.23,2,3,12,4,1,0,1,1,0,1,0,0,Exiter,Withdraw,72,76
4158,Chandigarh,2,young,1.66,3,12,3,0,0,0,0,0,0,0,0,0,Protector,Renew,10,11
4159,Kolkata,1,senior,3.77,2,27,26,2,0,0,0,1,0,0,0,1,Protector,Renew,8,4
4160,Surat,3,young,1.89,1,27,10,3,0,0,0,1,1,1,0,0,Anxious Saver,Withdraw,28,27
4161,Trivandrum,3,young,1.92,5,12,7,1,0,0,0,1,0,0,0,0,Protector,Renew,11,8
4162,Lucknow,2,senior,5.61,2,3,3,0,0,0,0,0,0,0,0,0,Protector,Renew,26,24
4163,Nagpur,2,young,3.42,4,8,25,3,1,0,1,1,0,0,0,0,Exiter,Churn,56,61
4164,Hyderabad,1,mid,3.25,2,15,2,0,0,0,0,0,0,0,0,0,Protector,Renew,2,0
4165,Kochi,2,senior,3.76,1,23,28,3,0,1,0,1,0,0,1,0,Exiter,Withdraw,23,22
4166,Lucknow,2,mid,2.69,2,14,15,1,0,0,0,0,0,0,0,1,Optimizer,Upgrade,20,22
4167,Chennai,1,mid,19.54,4,17,7,0,0,0,0,0,0,0,0,0,Protector,Renew,0,2
4168,Bengaluru,1,mid,3.76,2,5,3,3,0,0,1,1,0,0,0,1,Protector,Upgrade,35,40
4169,Pune,1,senior,8.22,4,2,18,1,0,0,1,0,0,0,0,0,Exiter,Churn,38,35
4170,Chennai,1,senior,3.11,3,29,18,1,0,0,1,0,0,0,0,0,Exiter,Withdraw,18,17
4171,Bhopal,3,mid,3.74,1,16,4,2,0,0,0,1,0,1,0,0,Protector,Withdraw,18,15
4172,Kolkata,1,mid,1.34,1,15,2,2,0,0,1,1,0,0,0,0,Protector,Withdraw,18,22
4173,Kochi,2,young,4.0,4,29,50,3,0,1,0,1,0,1,0,0,Exiter,Churn,45,44
4174,Pune,1,mid,5.98,1,3,16,4,1,0,0,1,1,1,0,0,Anxious Saver,Renew,76,70
4175,Delhi,1,mid,4.46,5,15,6,3,0,0,1,1,0,0,1,0,Protector,Renew,18,17
4176,Mumbai,1,mid,18.22,2,12,4,3,1,0,1,1,0,0,0,0,Exiter,Churn,54,56
4177,Agra,3,mid,2.24,5,4,49,4,1,1,0,1,0,1,0,0,Exiter,Churn,85,84
4178,Kolkata,1,young,2.83,1,11,5,2,1,0,0,0,1,0,0,0,Anxious Saver,Withdraw,47,53
